1.300000e+02 3.834871e-01 2.416142e+00 
1.310000e+02 3.898700e-01 2.496258e+00 
1.320000e+02 3.966928e-01 2.577603e+00 
1.330000e+02 4.039862e-01 2.660300e+00 
1.340000e+02 4.117850e-01 2.744475e+00 
1.350000e+02 4.201280e-01 2.830265e+00 
1.360000e+02 4.290586e-01 2.917814e+00 
1.370000e+02 4.386258e-01 3.007279e+00 
1.380000e+02 4.488845e-01 3.098828e+00 
1.390000e+02 4.598964e-01 3.192644e+00 
1.400000e+02 4.717314e-01 3.288922e+00 
1.410000e+02 4.844683e-01 3.387879e+00 
1.420000e+02 4.981966e-01 3.489747e+00 
1.430000e+02 5.130177e-01 3.594783e+00 
1.440000e+02 5.290476e-01 3.703269e+00 
1.450000e+02 5.464183e-01 3.815513e+00 
1.460000e+02 5.652818e-01 3.931859e+00 
1.470000e+02 5.858126e-01 4.052685e+00 
1.480000e+02 6.082125e-01 4.178414e+00 
1.490000e+02 6.327154e-01 4.309516e+00 
1.500000e+02 6.595937e-01 4.446519e+00 
1.510000e+02 6.891663e-01 4.590015e+00 
1.520000e+02 7.218081e-01 4.740672e+00 
1.530000e+02 7.579621e-01 4.899245e+00 
1.540000e+02 7.981546e-01 5.066593e+00 
1.550000e+02 8.430149e-01 5.243694e+00 
1.560000e+02 8.932999e-01 5.431668e+00 
1.570000e+02 9.499264e-01 5.631804e+00 
1.580000e+02 1.014012e+00 5.845586e+00 
1.590000e+02 1.086932e+00 6.074737e+00 
1.600000e+02 1.170389e+00 6.321260e+00 
1.610000e+02 1.266515e+00 6.587492e+00 
1.620000e+02 1.377998e+00 6.876174e+00 
1.630000e+02 1.508274e+00 7.190524e+00 
1.640000e+02 1.661772e+00 7.534331e+00 
1.650000e+02 1.844276e+00 7.912052e+00 
1.660000e+02 2.063444e+00 8.328911e+00 
1.670000e+02 2.329544e+00 8.790983e+00 
1.680000e+02 2.656559e+00 9.305196e+00 
1.690000e+02 3.063821e+00 9.879159e+00 
1.700000e+02 3.578474e+00 1.052056e+01 
1.710000e+02 4.239198e+00 1.123565e+01 
1.720000e+02 5.101774e+00 1.202566e+01 
1.730000e+02 6.247060e+00 1.287884e+01 
1.740000e+02 7.791052e+00 1.375310e+01 
1.750000e+02 9.892459e+00 1.453954e+01 
1.760000e+02 1.273848e+01 1.499119e+01 
1.770000e+02 1.644923e+01 1.461122e+01 
1.780000e+02 2.078030e+01 1.258940e+01 
1.790000e+02 2.462045e+01 8.159064e+00 
1.800000e+02 2.606804e+01 1.740664e+00 
1.810000e+02 2.415591e+01 -4.498479e+00 
1.820000e+02 2.011192e+01 -8.565020e+00 
